frame_id,track_id,class_id,x1,y1,x2,y2
526,185,2,661,168,798,271
527,162,2,608,343,830,523
527,191,2,1306,144,1552,264
527,185,2,660,171,799,275
528,162,2,606,351,831,533
528,191,2,1305,144,1552,264
528,185,2,659,174,799,278
529,162,2,602,360,830,545
529,191,2,1305,145,1551,265
529,185,2,659,176,800,281
530,162,2,599,369,831,557
530,191,2,1304,145,1549,264
530,185,2,659,178,802,284
531,162,2,596,379,831,569
531,191,2,1303,146,1548,264
531,185,2,658,181,802,288
532,162,2,593,389,831,581
532,191,2,1301,147,1547,264
532,185,2,657,183,804,291
533,162,2,590,398,831,593
533,191,2,1298,147,1544,265
533,185,2,656,185,806,296
534,162,2,587,407,831,606
534,191,2,1295,148,1542,265
534,185,2,656,187,807,300
535,162,2,583,417,833,621
535,191,2,1291,148,1538,266
535,185,2,656,191,807,303
536,162,2,579,426,832,633
536,191,2,1286,150,1535,266
536,185,2,656,193,809,307
537,162,2,575,438,832,648
537,191,2,1279,150,1529,266
537,185,2,656,196,810,311
538,162,2,570,449,832,662
538,191,2,1273,151,1524,267
538,185,2,656,198,812,316
539,162,2,566,460,831,677
539,191,2,1266,152,1517,267
539,185,2,655,202,813,321
540,162,2,562,471,831,692
540,191,2,1258,152,1510,268
540,185,2,655,205,814,325
541,162,2,557,485,830,709
541,191,2,1249,154,1501,270
541,185,2,656,209,815,330
542,162,2,549,496,828,726
542,191,2,1239,156,1490,270
542,185,2,656,212,817,335
543,162,2,543,510,826,746
543,191,2,1228,158,1480,271
543,185,2,656,216,820,341
544,162,2,535,518,824,766
544,191,2,1216,160,1468,272
544,185,2,655,219,822,346
545,162,2,527,537,823,786
545,191,2,1204,161,1456,273
545,185,2,655,223,824,350
546,162,2,518,544,817,807
546,191,2,1192,162,1443,274
546,185,2,655,228,826,355
547,162,2,508,554,813,828
547,191,2,1178,164,1429,276
547,185,2,655,231,828,360
548,162,2,497,577,807,851
548,191,2,1164,165,1413,278
548,185,2,654,236,828,366
549,162,2,485,598,801,876
549,191,2,1150,168,1399,278
549,185,2,653,240,831,371
550,162,2,471,623,794,903
550,191,2,1135,170,1381,281
550,185,2,653,243,832,376
551,162,2,457,630,786,929
551,191,2,1120,171,1350,282
551,185,2,651,247,833,381
552,162,2,440,657,778,956
552,191,2,1104,173,1338,284
552,185,2,650,250,835,385
553,162,2,427,686,769,985
553,191,2,1088,175,1326,285
553,185,2,650,253,837,390
554,162,2,408,710,759,1012
554,191,2,1071,176,1311,287
554,185,2,649,256,838,396
555,162,2,389,723,748,1045
555,191,2,1056,176,1296,288
555,185,2,649,258,840,402
556,162,2,368,746,737,1072
556,191,2,1040,177,1278,289
556,185,2,648,262,841,408
557,162,2,344,765,723,1080
557,191,2,1023,177,1260,290
557,185,2,646,268,842,415
558,162,2,319,802,710,1080
558,191,2,1007,179,1240,292
558,185,2,644,274,843,421
559,162,2,292,831,693,1080
559,191,2,990,180,1221,294
559,185,2,643,278,845,429
560,162,2,264,866,676,1080
560,191,2,973,181,1202,295
560,185,2,642,283,846,437
561,162,2,233,898,655,1080
561,191,2,956,182,1182,297
561,185,2,640,288,849,445
562,162,2,226,900,632,1080
562,191,2,940,183,1163,299
562,185,2,640,295,848,454
563,162,2,215,955,597,1080
563,191,2,924,184,1145,301
563,185,2,638,301,850,464
564,162,2,198,967,558,1080
564,191,2,908,186,1127,302
564,185,2,637,308,853,475
565,191,2,892,188,1108,305
565,185,2,635,315,854,484
566,191,2,876,190,1090,307
566,185,2,632,325,855,496
567,191,2,860,192,1072,309
567,185,2,629,334,857,507
568,191,2,844,193,1055,311
568,185,2,627,343,858,519
569,191,2,829,195,1038,313
569,185,2,625,352,860,532
570,191,2,815,198,1020,317
570,185,2,622,361,860,546
571,191,2,801,199,1004,320
571,185,2,619,372,860,558
572,191,2,787,202,988,323
572,185,2,617,383,861,572
573,191,2,774,204,973,326
573,185,2,613,393,862,586
574,191,2,761,205,958,330
574,185,2,609,403,862,600
575,191,2,748,208,945,334
575,185,2,604,414,861,615
576,191,2,736,209,930,337
576,185,2,598,426,860,630
577,191,2,724,213,917,340
577,185,2,592,439,859,647
578,191,2,714,216,904,345
578,185,2,586,451,857,663
579,191,2,704,219,893,349
579,185,2,579,464,854,680
580,191,2,695,222,883,353
580,185,2,571,475,851,699
581,191,2,686,225,873,357
581,185,2,563,490,849,717
582,191,2,678,228,864,362
582,185,2,555,506,846,736
583,191,2,670,232,856,366
583,185,2,545,522,842,758
584,191,2,663,234,848,370
584,185,2,534,538,837,779
585,191,2,656,238,840,374
585,185,2,524,554,832,802
586,191,2,650,241,833,379
586,185,2,512,572,825,826
587,191,2,642,244,827,382
587,185,2,498,591,819,852
588,191,2,637,247,823,387
588,185,2,483,611,810,878
589,191,2,632,250,819,392
589,185,2,468,632,803,906
590,191,2,628,253,815,396
590,185,2,452,653,794,935
591,191,2,623,255,811,401
591,185,2,435,676,784,963
592,191,2,620,258,810,406
592,185,2,416,700,773,994
593,191,2,617,263,808,412
593,185,2,395,725,761,1028
594,191,2,614,267,809,418
594,185,2,373,751,749,1059
595,191,2,612,271,808,425
595,185,2,348,776,734,1079
596,191,2,609,276,808,431
596,185,2,323,803,720,1080
597,191,2,607,280,808,438
597,185,2,293,832,703,1080
598,191,2,604,286,809,446
598,185,2,263,862,684,1080
599,191,2,601,291,809,454
599,185,2,230,894,662,1080
600,191,2,597,297,807,464
600,185,2,195,926,639,1080
601,191,2,594,303,807,474
601,185,2,194,963,608,1080
602,191,2,591,311,807,485
602,185,2,182,1002,571,1080
603,191,2,589,319,806,495
604,191,2,585,327,807,505
605,191,2,580,335,805,516
606,191,2,576,344,805,529
607,191,2,572,353,804,542
608,191,2,568,363,803,554
608,259,2,681,47,749,86
609,191,2,563,373,802,565
609,259,2,696,47,766,85
610,191,2,559,383,801,579
610,259,2,702,46,786,86
611,191,2,552,392,800,593
611,259,2,710,45,803,87
612,191,2,549,402,799,607
612,259,2,726,45,809,85
613,191,2,544,414,797,621
613,259,2,745,47,826,86
614,191,2,539,425,796,636
614,259,2,764,47,854,87
615,191,2,533,436,794,649
615,259,2,781,48,874,87
616,191,2,527,448,793,665
616,259,2,800,49,881,87
617,191,2,519,460,791,680
618,191,2,512,473,789,697
618,259,2,840,51,899,88
619,191,2,505,485,785,716
619,259,2,860,53,903,90
620,191,2,498,497,782,734
621,191,2,489,512,779,754
622,191,2,480,526,776,773
623,191,2,470,542,771,796
624,191,2,459,559,768,820
625,191,2,448,577,763,846
626,191,2,435,596,757,869
627,191,2,423,616,752,896
628,191,2,409,636,746,923
629,191,2,395,658,740,951
630,191,2,380,681,731,980
631,191,2,362,704,723,1009
632,191,2,342,728,714,1041
633,191,2,320,752,704,1071
634,191,2,296,777,691,1080
635,191,2,269,803,676,1080
636,191,2,239,832,661,1080
637,191,2,210,862,643,1080
638,191,2,180,893,621,1080
639,191,2,145,924,597,1080
640,191,2,141,962,562,1080
641,191,2,126,998,521,1080
693,309,2,936,1016,1346,1078
694,309,2,907,991,1372,1078
695,309,2,883,962,1427,1076
696,309,2,884,933,1451,1075
697,309,2,895,905,1459,1074
698,309,2,909,878,1461,1074
699,309,2,920,853,1461,1075
700,309,2,932,827,1459,1074
701,309,2,944,804,1457,1074
702,309,2,951,782,1455,1073
703,309,2,958,762,1451,1075
704,309,7,965,740,1447,1074
705,309,7,960,722,1442,1074
706,309,7,971,704,1438,1074
707,309,7,976,684,1433,1073
708,309,7,981,668,1428,1068
709,309,7,983,651,1423,1052
710,309,7,986,633,1419,1030
711,309,7,987,617,1412,1007
712,309,7,988,601,1406,984
713,309,7,989,585,1401,961
714,309,7,988,572,1393,939
715,309,7,985,558,1386,916
716,309,7,985,543,1377,895
717,309,7,985,531,1370,874
718,309,7,982,519,1362,855
719,309,7,979,506,1355,836
720,309,7,976,494,1347,818
721,309,7,974,483,1338,802
722,309,7,970,473,1329,785
723,309,7,966,462,1319,769
724,309,7,962,450,1310,755
725,309,7,958,439,1300,740
726,309,7,954,430,1292,724
727,309,7,948,422,1285,710
728,309,7,944,415,1277,697
729,309,7,939,405,1268,684
730,309,7,934,395,1259,671
731,309,7,930,387,1250,659
732,309,7,925,379,1242,648
733,309,7,919,372,1235,636
734,309,7,916,366,1227,625
735,309,7,913,357,1217,615
736,309,7,909,349,1211,604
737,309,7,907,342,1204,593
738,309,7,902,335,1197,582
739,309,7,899,329,1190,573
740,309,7,890,322,1184,563
741,309,7,884,316,1177,553
742,309,7,883,309,1172,544
743,309,7,883,302,1167,535
744,309,7,884,296,1163,526
745,309,7,885,290,1159,517
746,309,7,883,285,1157,509
747,309,7,885,281,1153,501
748,309,7,883,276,1146,493
749,309,7,882,271,1139,486
750,309,7,880,266,1138,478
751,309,7,880,261,1135,471
752,309,7,879,256,1133,466
753,309,7,878,252,1127,459
754,309,7,877,249,1122,453
755,309,7,874,245,1116,446
756,309,7,871,241,1114,440
757,309,7,868,238,1109,434
758,309,7,866,235,1103,429
759,309,7,865,232,1098,424
760,309,7,862,230,1093,420
761,309,7,859,226,1087,415
762,309,7,855,222,1085,408
763,309,7,852,219,1080,403
764,309,7,850,216,1075,399
765,309,7,849,212,1071,393
766,309,7,848,209,1066,388
767,309,7,853,207,1063,382
768,309,7,846,204,1060,378
769,309,7,844,202,1055,374
770,309,7,842,199,1051,370
771,309,7,842,196,1050,366
772,309,7,842,192,1049,361
773,309,7,841,190,1047,357
774,309,7,841,187,1044,353
774,328,2,679,49,754,83
775,309,7,841,184,1043,349
775,328,2,692,49,768,83
776,309,7,842,182,1042,345
776,328,2,709,49,785,83
777,309,7,841,180,1042,342
777,328,2,723,49,802,84
778,309,7,842,179,1041,338
778,328,2,725,50,817,85
779,309,7,842,175,1040,335
779,328,2,755,52,832,86
780,309,7,842,173,1040,330
780,328,2,765,54,847,87
781,309,7,843,171,1038,326
781,328,2,794,56,864,86
782,309,7,844,169,1037,322
783,309,7,845,167,1035,319
783,328,2,829,56,900,89
784,309,7,846,164,1034,315
785,309,7,847,162,1032,311
785,328,2,862,58,923,91
786,309,7,847,159,1032,308
787,309,7,852,158,1026,305
788,309,7,858,155,1025,301
789,309,7,856,151,1021,298
790,309,7,854,149,1019,295
791,309,7,850,146,1018,290
792,309,7,852,144,1018,287
792,328,2,990,64,1031,97
793,309,7,852,142,1017,283
794,309,7,851,141,1017,280
795,309,7,852,139,1013,277
796,309,7,854,138,1010,274
797,309,7,851,136,1010,273
798,309,7,857,135,1013,270
799,309,7,857,134,1010,267
800,309,7,859,132,1009,264
801,309,7,862,130,1009,261
802,309,7,864,128,1009,259
803,309,7,865,125,1008,256
804,309,7,860,122,1006,254
805,309,7,863,122,1004,252
806,309,7,864,120,1004,250
807,309,7,865,118,1002,247
808,309,7,867,116,1001,244
809,309,7,867,115,1001,241
810,309,7,867,113,1000,239
811,309,7,867,111,999,237
812,309,7,866,110,996,235
813,309,7,865,109,995,232
814,309,7,864,108,994,230
815,309,7,865,108,993,228
816,309,7,864,106,991,227
817,309,7,864,106,990,224
818,309,7,863,105,989,222
818,347,2,0,289,61,415
819,309,7,863,103,987,220
819,347,2,0,284,76,417
820,309,7,862,101,986,218
820,347,2,0,272,93,421
821,309,7,862,100,984,215
821,347,2,0,256,109,422
822,309,7,860,99,984,213
822,347,2,0,246,128,424
823,309,7,860,98,983,212
823,347,2,0,238,145,426
824,309,7,859,96,981,209
824,347,2,0,233,163,429
825,309,7,858,95,979,207
825,347,2,0,229,180,430
826,309,7,857,94,977,204
826,347,2,0,224,198,432
827,309,7,855,93,974,202
827,347,2,0,223,215,433
828,309,7,854,91,972,200
828,347,2,0,220,232,437
829,309,7,853,90,971,199
829,347,2,0,222,248,440
830,309,7,852,88,969,196
830,347,2,0,223,264,442
831,309,7,850,87,967,194
831,347,2,0,224,280,443
832,309,7,848,86,965,192
832,347,2,0,225,299,444
833,309,7,846,86,963,191
833,347,2,0,226,316,446
834,309,7,846,85,962,189
834,347,2,0,226,333,448
835,309,7,845,84,960,188
835,347,2,0,229,350,451
836,309,7,846,83,959,185
836,347,2,0,234,366,453
837,309,7,844,81,958,183
837,347,2,0,236,385,455
838,347,2,0,237,404,457
839,347,2,0,238,421,459
839,309,7,843,78,953,179
840,347,2,0,240,440,461
840,309,7,841,77,951,178
841,347,2,0,243,459,463
841,309,7,841,76,950,177
842,347,2,0,246,478,466
842,309,7,840,76,947,176
843,347,2,0,248,498,468
843,309,2,839,74,946,174
844,347,2,11,250,518,470
844,309,7,837,73,944,172
845,347,2,30,251,536,472
845,309,7,836,73,944,170
846,347,7,49,251,555,475
846,309,2,835,72,942,168
847,347,2,71,252,574,477
847,309,7,833,71,941,166
848,347,7,93,252,592,478
848,309,7,833,70,939,165
849,347,7,116,253,611,481
849,309,7,832,69,939,164
850,347,7,138,257,629,483
850,309,7,832,67,938,163
851,347,7,161,259,647,485
851,309,7,831,66,936,161
852,347,7,183,261,663,488
852,309,7,831,65,936,159
853,347,7,204,261,680,490
853,309,7,831,64,935,157
854,347,7,225,263,696,492
854,309,7,830,63,936,156
855,347,7,247,267,711,495
855,309,7,830,62,934,154
856,347,7,267,271,726,497
856,309,7,830,62,932,153
857,347,7,287,269,741,501
857,309,7,829,61,933,152
858,347,7,310,274,757,504
858,309,7,828,61,932,152
859,347,7,331,278,771,508
859,309,7,828,61,929,152
860,347,7,352,280,784,511
860,309,7,827,60,928,151
861,347,7,372,283,796,515
861,309,7,826,60,927,150
862,347,7,391,285,807,519
862,309,7,825,61,926,149
863,347,7,410,287,818,523
863,309,7,824,60,925,148
864,347,7,428,289,828,527
864,309,7,823,60,924,147
865,347,7,445,291,835,531
865,309,7,823,60,922,146
866,347,7,462,294,843,534
866,309,7,822,60,921,146
867,347,7,477,297,852,539
867,309,7,821,60,918,145
867,370,1,0,606,63,752
868,347,7,492,299,859,542
868,309,7,820,60,915,145
868,370,1,6,597,87,746
869,347,7,506,302,865,547
869,309,7,819,61,913,145
869,370,1,21,592,110,738
870,347,2,520,305,871,550
870,309,7,818,61,913,145
870,370,1,47,582,134,729
871,309,7,817,61,912,144
871,370,1,75,579,156,718
871,373,1,31,592,66,686
872,309,7,816,61,911,144
872,370,1,100,567,184,707
872,373,1,34,586,70,680
872,347,7,543,310,884,558
873,309,7,814,61,909,143
873,370,1,122,566,209,700
873,373,1,38,582,73,674
873,347,7,553,313,889,562
874,309,7,813,60,906,142
874,370,1,147,564,224,692
874,373,1,41,578,79,668
874,347,2,563,316,892,566
875,309,7,812,61,905,141
875,370,1,171,565,243,688
875,373,1,44,572,86,663
875,347,2,572,319,897,571
876,309,7,812,61,904,140
876,370,1,195,556,274,684
876,373,1,49,568,89,657
876,347,2,580,322,902,575
877,309,7,811,62,902,141
877,370,1,220,553,304,681
877,373,1,50,564,92,654
877,347,2,589,326,906,581
878,309,7,811,62,900,141
878,370,1,247,538,329,675
878,373,1,56,557,96,649
878,347,2,596,330,911,586
879,309,7,810,63,897,141
879,370,1,272,532,354,668
879,373,1,61,553,99,645
879,347,2,604,333,916,591
880,309,7,809,64,896,140
880,370,1,296,526,378,660
880,373,1,65,553,101,641
880,347,2,610,336,921,595
881,309,7,808,64,895,140
881,370,1,319,521,392,654
881,373,1,66,549,104,637
881,347,2,615,339,926,602
882,309,7,807,65,894,141
882,370,1,340,522,404,645
882,373,1,69,547,106,634
882,347,2,621,341,929,608
883,309,7,805,65,894,141
883,370,1,364,515,421,636
883,373,1,71,544,109,629
883,347,2,625,346,934,612
884,370,1,382,505,441,629
884,373,1,73,541,110,625
884,347,2,629,351,938,620
885,370,1,401,497,464,621
885,373,1,73,538,111,621
885,347,2,632,355,944,626
885,309,7,803,65,894,141
886,370,1,422,492,491,614
886,373,1,73,534,114,617
886,347,2,633,361,948,632
886,309,7,803,66,894,142
887,370,1,443,497,513,606
887,373,1,81,530,120,615
887,347,2,635,365,952,638
887,309,7,802,66,892,142
888,370,1,467,486,540,599
888,373,1,86,525,127,610
888,347,2,636,370,957,644
888,309,7,801,66,889,142
889,370,1,491,475,567,591
889,373,1,89,521,132,606
889,347,2,637,375,960,652
889,309,7,800,66,887,142
890,370,1,518,472,593,585
890,373,1,95,518,136,603
890,347,2,638,378,961,659
890,309,7,799,66,886,142
891,370,1,545,460,623,577
891,373,1,96,516,137,599
891,347,2,639,380,965,666
892,370,1,573,452,653,570
892,373,1,99,507,147,596
892,347,2,638,384,968,674
892,309,7,799,69,883,142
893,370,1,602,441,675,563
893,373,1,105,508,144,593
893,347,2,642,389,970,681
893,309,7,798,69,881,142
894,373,1,106,505,141,590
894,347,2,639,396,971,689
894,309,2,797,69,880,141
895,373,1,100,499,141,585
895,347,2,637,402,973,697
895,309,2,795,69,881,141
896,373,1,101,489,145,580
896,347,2,635,408,973,706
896,309,2,794,72,879,142
897,373,1,109,492,146,577
897,347,2,631,414,974,714
897,309,7,793,72,878,142
898,373,1,109,492,153,572
898,347,2,628,419,975,722
898,309,2,792,72,876,142
899,373,1,115,490,158,568
899,347,2,626,423,976,731
899,309,2,791,72,875,141
900,373,1,119,487,160,563
900,347,2,623,428,975,741
900,309,2,790,73,871,141
901,373,1,120,481,165,561
901,347,2,618,435,975,751
901,309,2,789,73,870,141
902,373,1,121,475,166,558
902,347,2,614,443,974,760
902,309,2,788,73,869,141
903,373,1,124,473,165,556
903,347,2,610,450,972,771
903,309,2,788,74,867,141
904,373,1,120,472,164,554
904,347,2,603,457,969,782
904,309,2,787,74,867,141
905,373,1,123,469,163,552
905,347,2,597,465,966,793
905,309,7,787,74,866,142
906,373,1,128,465,165,553
906,347,2,590,473,963,805
906,309,7,786,76,865,141
907,373,1,131,454,173,545
907,347,2,584,482,960,816
907,309,2,785,76,864,141
908,373,1,133,455,176,536
908,347,2,577,491,956,829
908,309,2,784,77,862,141
909,373,1,139,452,181,532
909,347,2,568,500,950,843
909,309,2,783,78,861,142
909,402,1,918,379,973,476
910,373,1,145,450,183,527
910,347,2,559,510,946,856
910,309,2,782,78,861,142
910,402,1,934,376,983,472
911,373,1,151,446,188,523
911,347,2,549,519,941,871
911,309,2,782,78,860,142
911,402,1,951,372,1002,468
911,406,2,663,45,733,84
912,373,1,159,446,195,519
912,347,2,538,528,937,885
912,309,2,779,79,859,142
912,402,1,969,367,1016,463
912,406,2,664,44,749,84
913,373,1,164,444,207,517
913,347,2,530,538,931,900
913,309,2,779,79,858,142
913,402,1,982,362,1031,459
913,406,2,674,45,766,85
914,373,1,172,440,220,514
914,347,2,520,549,924,915
914,309,2,779,80,857,142
914,402,1,992,356,1046,456
914,406,2,701,46,781,84
915,373,1,180,438,230,512
915,347,2,510,560,918,930
915,309,2,778,81,856,142
915,402,1,1003,356,1054,453
915,406,2,707,46,797,85
916,373,1,191,438,240,510
916,347,2,498,571,911,946
916,309,2,778,83,854,142
916,402,1,1013,358,1061,449
916,406,2,721,47,815,85
917,373,1,203,439,255,509
917,347,2,485,581,906,962
917,309,2,777,84,853,142
917,402,1,1021,355,1069,445
917,406,2,742,48,827,86
918,373,1,216,440,268,509
918,347,2,474,593,898,978
918,309,2,776,78,852,142
918,402,1,1029,354,1073,441
918,406,2,755,48,838,85
919,373,1,229,435,281,507
919,347,2,460,605,891,996
919,309,2,776,86,851,142
919,402,1,1036,341,1080,437
919,406,2,771,48,861,92
920,373,1,243,426,303,501
920,347,2,449,618,884,1011
920,309,7,776,60,855,141
920,402,1,1045,339,1084,434
921,373,1,256,419,317,498
921,347,2,436,631,877,1031
921,309,2,775,73,851,141
921,402,1,1050,343,1093,431
921,406,2,802,48,897,91
922,373,1,272,401,338,495
922,347,2,423,643,868,1049
922,309,2,775,81,848,140
922,402,1,1058,348,1097,428
923,373,1,288,396,354,491
923,347,2,407,656,859,1068
923,309,2,774,83,845,141
923,406,2,856,53,929,93
924,373,1,304,393,377,487
924,347,2,390,669,850,1077
924,309,2,773,84,846,140
924,406,2,862,54,938,94
924,402,1,1068,332,1110,422
925,373,1,323,389,402,482
925,347,2,373,683,840,1079
925,309,2,773,85,846,140
925,402,1,1076,331,1112,418
926,373,1,343,385,425,479
926,347,2,356,698,830,1080
926,309,2,772,85,845,140
926,402,1,1078,327,1119,416
926,406,2,888,55,961,94
927,373,1,363,383,445,475
927,347,2,338,713,820,1080
927,309,2,772,85,844,140
927,402,1,1084,325,1124,413
928,373,1,384,380,463,471
928,347,2,319,728,809,1080
928,309,2,771,85,843,140
928,402,1,1090,319,1128,410
929,373,1,404,383,474,467
929,347,2,298,744,797,1079
929,309,2,770,84,843,140
929,402,1,1098,317,1134,406
930,373,1,421,389,484,464
930,347,2,276,761,785,1078
930,309,2,770,85,842,140
930,402,1,1102,314,1143,404
931,373,1,438,384,498,461
931,347,2,254,778,773,1075
931,309,2,770,85,841,140
931,402,1,1108,316,1149,401
932,373,1,451,384,506,457
932,347,2,231,783,761,1077
932,309,2,769,85,840,140
932,402,1,1114,312,1156,397
933,373,1,465,372,517,453
933,347,2,208,808,747,1077
933,309,2,769,86,840,140
933,402,1,1122,310,1157,394
934,373,1,477,375,522,449
934,347,2,181,829,732,1078
934,309,2,768,87,839,140
934,402,1,1128,310,1168,390
935,373,1,489,377,539,446
935,347,2,154,851,717,1079
935,309,2,767,89,838,140
935,402,1,1134,299,1175,388
936,373,1,502,369,565,443
936,347,2,127,871,701,1079
936,309,2,766,88,837,140
936,402,1,1141,286,1181,385
937,373,1,518,358,591,441
937,347,2,141,893,680,1077
937,309,2,765,89,836,140
938,373,1,536,352,619,437
938,347,2,137,916,664,1075
938,309,2,765,90,835,140
938,402,1,1152,286,1195,379
939,373,1,558,347,645,435
939,347,2,122,937,644,1075
939,309,2,765,89,835,141
939,402,1,1159,293,1197,377
940,373,1,580,344,671,434
940,347,2,105,962,623,1076
940,309,2,764,90,834,141
940,402,1,1166,283,1203,374
941,373,1,605,341,695,431
941,347,2,86,988,595,1077
941,309,2,763,91,833,141
942,373,1,630,338,719,428
942,347,2,64,1015,563,1078
942,309,2,762,92,832,141
942,402,1,1177,280,1217,368
943,373,1,655,334,741,427
943,309,2,761,91,831,141
943,402,1,1184,278,1223,366
944,373,1,680,334,760,424
944,309,2,760,92,830,141
944,402,1,1192,278,1227,363
945,373,1,702,332,780,423
945,309,2,760,93,829,141
946,373,1,725,337,796,420
946,309,2,758,93,829,141
946,402,1,1203,273,1248,358
947,373,1,745,339,815,417
947,309,2,756,94,828,141
947,402,1,1208,260,1255,356
948,373,1,764,334,835,416
948,309,2,756,94,826,141
948,402,1,1215,264,1255,353
949,373,1,784,338,854,414
949,309,2,755,94,825,141
949,402,1,1223,269,1260,351
950,373,1,802,335,871,412
950,309,2,755,94,824,141
950,402,1,1230,261,1271,348
951,373,1,822,335,890,411
951,309,2,755,95,823,141
951,402,1,1240,268,1279,347
952,373,1,841,333,907,408
952,309,2,753,95,821,141
952,402,1,1250,267,1287,344
953,373,1,859,332,925,406
953,309,2,752,96,821,141
953,402,1,1261,265,1297,339
954,373,1,877,331,941,405
954,309,2,751,97,821,141
954,402,1,1272,260,1310,335
954,437,2,763,50,843,87
955,373,1,895,333,959,401
955,309,2,751,98,820,141
955,402,1,1281,269,1322,332
955,437,2,751,50,827,84
956,373,1,912,321,975,401
956,309,2,751,97,819,141
956,402,1,1293,274,1332,330
956,437,2,727,48,806,83
957,373,1,929,313,992,399
957,309,2,751,98,818,141
957,437,2,711,47,786,82
958,309,2,742,96,807,141
959,309,2,737,94,801,142
960,309,2,733,94,799,142
961,309,2,732,93,796,141
962,309,2,729,93,794,141
963,309,2,727,92,792,141
964,309,2,726,89,790,140
965,309,2,725,87,789,140
965,452,1,1218,290,1258,349
966,309,2,723,86,787,140
966,452,1,1226,291,1266,348
967,309,2,722,85,786,140
967,452,1,1239,288,1279,346
968,309,2,721,84,785,139
968,452,1,1249,283,1289,344
969,309,2,718,82,783,138
969,452,1,1259,272,1303,341
970,309,2,716,81,781,136
970,452,1,1271,274,1313,339
971,309,2,715,81,779,134
971,452,1,1279,276,1321,336
972,309,2,713,80,777,132
972,452,1,1292,276,1328,333
973,309,2,711,79,775,130
973,452,1,1300,278,1334,332
974,309,2,710,79,774,129
974,452,1,1310,277,1341,330
975,309,2,707,78,771,128
976,309,2,705,76,769,127
977,309,2,704,75,767,126
978,309,2,703,74,765,125
979,309,2,702,73,763,124
980,309,2,700,70,760,122
981,309,2,697,69,759,121
981,452,1,1375,262,1415,315
982,309,2,696,67,757,120
982,452,1,1387,259,1424,313
983,309,2,694,65,756,118
983,452,1,1396,254,1431,310
984,309,2,693,64,754,116
984,452,1,1404,251,1439,306
985,309,2,690,63,753,116
986,309,2,687,62,750,115
986,464,2,759,48,836,83
987,309,2,686,62,746,113
987,464,2,749,47,817,83
987,452,1,1426,249,1459,299
988,309,2,683,60,745,111
988,464,2,732,46,795,82
989,309,2,682,61,743,110
989,464,2,721,45,773,81
989,452,1,1444,243,1477,293
990,309,2,681,59,745,109
990,464,2,707,43,751,76
990,452,1,1454,239,1485,290
991,309,2,679,59,742,107
991,452,1,1463,233,1498,289
992,309,2,680,57,740,106
993,309,2,679,56,739,105
993,464,2,643,40,691,78
994,309,2,679,55,738,104
994,464,2,618,38,671,78
995,309,2,680,54,738,103
995,464,2,596,37,650,76
996,309,2,680,53,738,102
996,464,2,572,36,629,75
997,309,2,681,53,737,101
997,464,2,555,35,609,76
998,309,2,681,51,736,101
999,309,2,681,50,736,100
1000,309,2,682,49,738,99
1001,309,2,682,48,740,97
1002,309,2,684,48,741,97
1003,309,2,691,49,743,96
1004,309,2,692,48,747,95
1005,309,2,689,48,750,95
1006,309,2,693,47,753,94
1007,309,2,693,46,760,94
1008,309,2,697,46,764,93
1009,309,2,700,46,769,93
1010,309,2,702,45,774,93
1011,309,2,705,45,780,93
1012,309,2,707,45,786,93
1013,309,2,713,45,778,92
1014,309,2,719,47,776,92
1014,473,2,720,46,801,93
1015,309,2,724,48,781,92
1015,473,2,725,48,807,93
1016,473,2,730,48,815,94
1017,473,2,735,48,823,94
1018,473,2,741,48,832,95
1019,473,2,750,50,841,94
1020,473,2,757,49,850,95
1021,473,2,764,49,859,95
1022,473,2,773,50,868,96
1023,473,2,794,51,892,94
1033,484,2,703,58,757,85
1033,485,2,843,117,880,141
1034,484,2,705,55,772,86
1034,485,2,838,117,878,142
1035,484,2,714,53,790,85
1035,485,2,833,116,879,142
1036,484,2,720,51,806,86
1036,485,2,828,112,884,142
1037,484,2,734,51,823,86
1037,485,2,824,110,885,142
1038,484,2,749,51,839,86
1038,485,2,818,109,888,142
1039,484,2,766,53,855,87
1039,485,2,814,108,889,142
1040,485,2,809,108,888,142
1041,485,2,803,112,888,142
1041,484,2,800,52,877,87
1042,485,2,795,109,888,143
1043,485,2,789,107,883,143
1044,485,2,786,107,879,143
1045,485,2,781,107,878,143
1046,485,2,777,107,873,143
1047,485,2,773,107,867,143
1048,485,2,767,108,859,143
1049,485,2,762,108,858,143
1050,485,2,757,109,855,144
1051,485,2,751,109,849,144
1052,485,2,746,109,842,144
1053,485,2,733,108,822,144
1054,485,2,724,108,810,144
1055,485,2,719,109,802,144
1056,485,2,713,109,793,144
1057,485,2,705,109,780,144
1058,485,2,700,110,772,144
1059,485,2,695,110,763,145
1060,485,2,691,111,757,145
1061,485,2,686,111,752,145
1062,485,2,677,111,738,145
1063,485,2,668,111,726,145
1064,485,2,658,111,714,146
1065,485,2,652,111,712,145
1066,485,2,650,110,700,145
1067,485,2,650,107,696,144
1068,485,2,654,104,709,144
1069,485,2,661,103,718,144
1070,485,2,664,102,725,144
1071,485,2,666,102,730,144
1072,485,2,669,102,733,144
1073,485,2,673,102,738,144
1074,485,2,674,101,742,144
1075,485,2,677,100,746,144
1076,485,2,683,100,750,144
1077,485,2,688,99,753,144
1078,485,2,691,100,756,144
1079,485,2,695,100,760,144
